Century IP Data
 
  141  99999.00     937


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.420000E+01  0.500000E+00
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.630000E+01  0.500000E+00
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.560000E+01  0.500000E+00
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.520000E+01  0.500000E+00

  46200.00  28200.00      0.00  46200.00  28300.00      0.00   7

  46200.00  28500.00      0.00  46200.00  28400.00      0.00  0.510000E+01  0.500000E+00
  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.280000E+01  0.500000E+00
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.480000E+01  0.500000E+00
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.680000E+01  0.500000E+00
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.530000E+01  0.500000E+00
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.470000E+01  0.500000E+00
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.430000E+01  0.500000E+00

  46200.00  28300.00      0.00  46200.00  28400.00      0.00   6

  46200.00  28600.00      0.00  46200.00  28500.00      0.00  0.100000E+01  0.500000E+00
  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.240000E+01  0.500000E+00
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.480000E+01  0.500000E+00
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.590000E+01  0.500000E+00
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.610000E+01  0.500000E+00
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.520000E+01  0.500000E+00

  46200.00  28400.00      0.00  46200.00  28500.00      0.00   6

  46200.00  28700.00      0.00  46200.00  28600.00      0.00  0.600000E+00  0.500000E+00
  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.230000E+01  0.500000E+00
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.310000E+01  0.500000E+00
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.380000E+01  0.500000E+00
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.300000E+01  0.500000E+00
  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.330000E+01  0.500000E+00

  46200.00  28500.00      0.00  46200.00  28600.00      0.00   6

  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.170000E+01  0.500000E+00
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.160000E+01  0.500000E+00
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.150000E+01  0.500000E+00
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.600000E+00  0.500000E+00
  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.600000E+00  0.500000E+00
  46200.00  29300.00      0.00  46200.00  29200.00      0.00  0.800000E+00  0.500000E+00

  46200.00  28600.00      0.00  46200.00  28700.00      0.00   4

  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.490000E+01  0.500000E+00
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.550000E+01  0.500000E+00
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.510000E+01  0.500000E+00
  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.460000E+01  0.500000E+00

  46200.00  28700.00      0.00  46200.00  28800.00      0.00   3

  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.660000E+01  0.500000E+00
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.690000E+01  0.500000E+00
