obs3d.dat
 
  141  99999.00     942


  46200.00  26700.00      0.00  46200.00  26800.00      0.00   6

  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.510812E-03  0.255406E-04
  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.167681E-03  0.838406E-05

  46200.00  28500.00      0.00  46200.00  28600.00      0.00   6

  46200.00  28800.00      0.00  46200.00  28700.00      0.00  0.104512E-01  0.522559E-03
  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.183028E-02  0.915142E-04
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.115653E-02  0.578263E-04
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.381972E-03  0.190986E-04
  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.106103E-03  0.757881E-05
  46200.00  29300.00      0.00  46200.00  29200.00      0.00  0.644199E-04  0.473676E-05

  46200.00  28600.00      0.00  46200.00  28700.00      0.00   4

  46200.00  28900.00      0.00  46200.00  28800.00      0.00  0.439639E+00  0.219820E-01
  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.139791E+00  0.698956E-02
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.373590E-01  0.186795E-02
  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.667390E-02  0.333695E-03

  46200.00  28700.00      0.00  46200.00  28800.00      0.00   4

  46200.00  29000.00      0.00  46200.00  28900.00      0.00  0.176025E+01  0.880127E-01
  46200.00  29100.00      0.00  46200.00  29000.00      0.00  0.291386E+00  0.145693E-01
  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.435820E-01  0.217910E-02
  46200.00  29300.00      0.00  46200.00  29200.00      0.00  0.127218E-01  0.636090E-03

  46200.00  28800.00      0.00  46200.00  28900.00      0.00   1

  46200.00  29200.00      0.00  46200.00  29100.00      0.00  0.370433E-01  0.185217E-02

  46800.00  26000.00      0.00  46800.00  26100.00      0.00   2

  46800.00  26700.00      0.00  46800.00  26800.00      0.00 -0.127000E-02  0.600000E-04
  46800.00  26800.00      0.00  46800.00  26900.00      0.00 -0.800000E-03  0.400000E-04

  46800.00  26100.00      0.00  46800.00  26200.00      0.00   3

  46800.00  26700.00      0.00  46800.00  26800.00      0.00 -0.164000E-02  0.800000E-04
  46800.00  26800.00      0.00  46800.00  26900.00      0.00 -0.990000E-03  0.500000E-04
  46800.00  26900.00      0.00  46800.00  27000.00      0.00 -0.630000E-03  0.300000E-04

  46800.00  26200.00      0.00  46800.00  26300.00      0.00   4

  46800.00  26700.00      0.00  46800.00  26800.00      0.00 -0.252000E-02  0.130000E-03
  46800.00  26800.00      0.00  46800.00  26900.00      0.00 -0.146000E-02  0.700000E-04
  46800.00  26900.00      0.00  46800.00  27000.00      0.00 -0.880000E-03  0.400000E-04
  46800.00  27000.00      0.00  46800.00  27100.00      0.00 -0.125000E-02  0.600000E-04

  46800.00  26300.00      0.00  46800.00  26400.00      0.00   5

  46800.00  26700.00      0.00  46800.00  26800.00      0.00 -0.504000E-02  0.250000E-03
  46800.00  26800.00      0.00  46800.00  26900.00      0.00 -0.260000E-02  0.130000E-03
  46800.00  26900.00      0.00  46800.00  27000.00      0.00 -0.147000E-02  0.700000E-04
  46800.00  27000.00      0.00  46800.00  27100.00      0.00 -0.195000E-02  0.100000E-03
  46800.00  27100.00      0.00  46800.00  27200.00      0.00 -0.103000E-02  0.500000E-04

  46800.00  26400.00      0.00  46800.00  26500.00      0.00   6

  46800.00  26700.00      0.00  46800.00  26800.00      0.00 -0.104800E-01  0.520000E-03
  46800.00  26800.00      0.00  46800.00  26900.00      0.00 -0.472000E-02  0.240000E-03
  46800.00  26900.00      0.00  46800.00  27000.00      0.00 -0.249000E-02  0.120000E-03
  46800.00  27000.00      0.00  46800.00  27100.00      0.00 -0.300000E-02  0.150000E-03
  46800.00  27100.00      0.00  46800.00  27200.00      0.00 -0.146000E-02  0.700000E-04
  46800.00  27200.00      0.00  46800.00  27300.00      0.00 -0.122000E-02  0.600000E-04

  46800.00  26500.00      0.00  46800.00  26600.00      0.00   7

  46800.00  26700.00      0.00  46800.00  26800.00      0.00 -0.206900E-01  0.103000E-02
  46800.00  26800.00      0.00  46800.00  26900.00      0.00 -0.690000E-02  0.340000E-03
  46800.00  26900.00      0.00  46800.00  27000.00      0.00 -0.313000E-02  0.160000E-03
  46800.00  27000.00      0.00  46800.00  27100.00      0.00 -0.342000E-02  0.170000E-03
